X,Y,OBJECTID,RESOURCE_NAME,ADDRESS,CITY,STATE,ZIP,PHONE,MAP_NAME,DATE_GEOCODED,LONGITUDE,LATITUDE,COUNTY,GEO_ACCURACY
-105.124772,40.181186,411,Longmont Clinic,1925 W. Mountain View Ave.,Longmont,CO,80501,720.494.3102,Diabetes Resources,August 2014,-105.124772,40.181186,BOULDER COUNTY,MATCH
-105.961053,37.278508,412,Conejos County Hospital District,19021 US Hwy 285,La Jara,CO,81140,719.274.6068,Diabetes Resources,August 2014,-105.961053,37.278508,CONEJOS COUNTY,MATCH
-104.966611,39.746222,413,Presbyterian/St. Luke's Medical Center,1719 E. 19th Ave.,Denver,CO,80218,303.869.2222,Diabetes Resources,August 2014,-104.966611,39.746222,DENVER COUNTY,MATCH
-104.934561,39.731206,414,Rose Medical Center,"4545 E. 9th Ave., Suite 020",Denver,CO,80220,303.320.2490,Diabetes Resources,August 2014,-104.934561,39.731206,DENVER COUNTY,MATCH
-104.984707,39.739161,415,Healthy Spirits at St. Joseph's Hospital,n/a,Denver,CO,0,303.797.4708,Diabetes Resources,August 2014,-104.984707,39.739161,DENVER COUNTY,CORRECTED
-104.896363,39.536094,416,"Sky Ridge Medical Diabetes Support Group, CafΘ Conference Room, Garden Level",n/a,Lone Tree,CO,0,303.779.9355,Diabetes Resources,August 2014,-104.896363,39.536094,DOUGLAS COUNTY,CORRECTED
-104.794736,38.829169,417,"Memorial Hospital, Printers Park Medical Plaza","175 S. Union St., Suite 300",Colorado Springs,CO,80910,719.365.5532,Diabetes Resources,August 2014,-104.794736,38.829169,EL PASO COUNTY,MATCH
-104.782905,38.907235,418,Memorial Hospital HealthLink,"5460 N. Academy Blvd., Suite 220",Colorado Springs,CO,80909,719.444.2273,Diabetes Resources,August 2014,-104.782905,38.907235,EL PASO COUNTY,MATCH
-104.797891,38.874335,419,Penrose Hospital,1644 Medical Center Point,Colorado Springs,CO,80907,719.776.4724,Diabetes Resources,August 2014,-104.797891,38.874335,EL PASO COUNTY,MATCH
-104.794056,38.855889,420,Summit Medical Clinic,"1605 N. Union Blvd., #200",Colorado Springs,CO,80909,719.630.1006,Diabetes Resources,August 2014,-104.794056,38.855889,EL PASO COUNTY,MATCH
-105.230202,38.45561,421,St. Thomas More Hospital,1338 Phay Ave.,Canon City,CO,81212,719.285.2712,Diabetes Resources,August 2014,-105.230202,38.45561,FREMONT COUNTY,MATCH
-106.924495,38.551203,422,Gunnison Valley Health,711 N. Taylor St.,Gunnision,CO,81230,970.642.8420,Diabetes Resources,August 2014,-106.924495,38.551203,GUNNISON COUNTY,MATCH
-105.09244,39.766392,423,Exempla Lutheran Medical Center Diabetes Program,"3555 Lutheran Parkway, Suite 180",Wheat Ridge,CO,80033,303.402.3604,Diabetes Resources,August 2014,-105.09244,39.766392,JEFFERSON COUNTY,MATCH
-105.057679,40.5737,424,Poudre Valley Hospital,1024 S. Lemay Ave.,Fort Collins,CO,80524,970.495.8207,Diabetes Resources,August 2014,-105.057679,40.5737,LARIMER COUNTY,MATCH
-105.05342,40.413627,425,McKee Medical Center,2000 N. Boise Ave.,Loveland,CO,80538,970.635.4001,Diabetes Resources,August 2014,-105.05342,40.413627,LARIMER COUNTY,MATCH
-103.220161,40.613557,426,Sterling Regional Medical Center,615 Fairhurst,Sterling,CO,80751,970.521.3260,Diabetes Resources,August 2014,-103.220161,40.613557,LOGAN COUNTY,MATCH
-107.545891,40.519439,427,Memorial Hospital,785 Russell,Craig,CO,81625,970.824.2273,Diabetes Resources,August 2014,-107.545891,40.519439,MOFFAT COUNTY,MATCH
-103.649364,40.254535,428,East Morgan County Hospital,2400 W. Edison,Brush,CO,80723,970.842.6827,Diabetes Resources,August 2014,-103.649364,40.254535,MORGAN COUNTY,MATCH
-103.548913,37.976854,429,Arkansas Valley Regional Medical Center,1100 Carson Ave.,La Junta,CO,81050,719.383.6113,Diabetes Resources,August 2014,-103.548913,37.976854,OTERO COUNTY,MATCH
-104.612135,38.281541,430,Parkview Medical Center,400 W. 16th St.,Pueblo,CO,81003,719.584.4358,Diabetes Resources,August 2014,-104.612135,38.281541,PUEBLO COUNTY,MATCH
-104.622934,38.233073,431,St. Mary-Corwin Medical Center,1008 Minnequa Ave.,Pueblo,CO,81004,719.560.5284,Diabetes Resources,August 2014,-104.622934,38.233073,PUEBLO COUNTY,MATCH
-104.708469,40.413968,432,North Colorado Medical Center,1801 16th St.,Greeley,CO,80631,970.395.2672,Diabetes Resources,August 2014,-104.708469,40.413968,WELD COUNTY,MATCH
-104.984917,39.913812,433,Division of Vocational Rehabilitation,"11990 Grant St., Suite 201",Northglenn,CO,80233,303.866.2110,Division of Vocational Rehabilitation,August 2014,-104.984917,39.913812,ADAMS COUNTY,MATCH
-105.884822,37.476226,434,Division of Vocational Rehabilitation,"305 Murphy Dr., Unit B",Alamosa,CO,81101,719.589.5158,Division of Vocational Rehabilitation,August 2014,-105.884822,37.476226,ALAMOSA COUNTY,MATCH
-104.841394,39.674711,435,Division of Vocational Rehabilitation,"12510 E. Illiff Ave., Suite 303",Aurora,CO,80014,303.337.4610,Division of Vocational Rehabilitation,August 2014,-104.841394,39.674711,ARAPAHOE COUNTY,MATCH
-104.89487,39.607459,436,Division of Vocational Rehabilitation,"6000 Greenwood Plaza Blvd., Suite 105",Greenwood Village,CO,80111,303.221.2089,Division of Vocational Rehabilitation,August 2014,-104.89487,39.607459,ARAPAHOE COUNTY,MATCH
-105.239382,40.021299,437,Division of Vocational Rehabilitation,"4875 Pearl East Circle, Suite 301",Boulder,CO,80301,303.444.2816,Division of Vocational Rehabilitation,August 2014,-105.239382,40.021299,BOULDER COUNTY,MATCH
-105.104019,40.164941,438,Division of Vocational Rehabilitation,"351 Coffman St., Suite 216",Longmont,CO,80501,303.776.6878,Division of Vocational Rehabilitation,August 2014,-105.104019,40.164941,BOULDER COUNTY,MATCH
-105.993045,38.534179,439,Division of Vocational Rehabilitation,141 E. 3rd St.,Salida,CO,81201,719.539.9670,Division of Vocational Rehabilitation,August 2014,-105.993045,38.534179,CHAFFEE COUNTY,MATCH
-108.069625,38.747171,440,Division of Vocational Rehabilitation,206 Ute St.,Delta,CO,81416,970.874.5781,Division of Vocational Rehabilitation,August 2014,-108.069625,38.747171,DELTA COUNTY,MATCH
-105.013621,39.678807,441,Division of Vocational Rehabilitation,2211 W. Evans,Denver,CO,80223,303.866.2500,Division of Vocational Rehabilitation,August 2014,-105.013621,39.678807,DENVER COUNTY,MATCH
-106.595792,39.643704,442,Division of Vocational Rehabilitation,"105 Edwards Village Blvd., Suite G210",Edwards,CO,81632,970.926.1515,Division of Vocational Rehabilitation,August 2014,-106.595792,39.643704,EAGLE COUNTY,MATCH
-104.852714,38.896342,443,Division of Vocational Rehabilitation,"1365 Garden of the Gods Rd., Suite 250",Colorado Springs,CO,80907,719.635.3585,Division of Vocational Rehabilitation,August 2014,-104.852714,38.896342,EL PASO COUNTY,MATCH
-105.183039,38.445014,444,Division of Vocational Rehabilitation,172 Justice Center Rd.,Canon City,CO,81212,719.269.2076,Division of Vocational Rehabilitation,August 2014,-105.183039,38.445014,FREMONT COUNTY,MATCH
-107.325535,39.527771,445,Division of Vocational Rehabilitation,"2425 S. Grand Ave., Suite 110",Glenwood Springs,CO,81601,970.945.1042,Division of Vocational Rehabilitation,August 2014,-107.325535,39.527771,GARFIELD COUNTY,MATCH
-105.209788,39.733459,446,Division of Vocational Rehabilitation,"3500 Illinois St., Suite 1400",Golden,CO,80401,303.866.4121,Division of Vocational Rehabilitation,August 2014,-105.209788,39.733459,JEFFERSON COUNTY,MATCH
-107.879734,37.272473,447,Division of Vocational Rehabilitation,"835 Second Av., Suite 425",Durango,CO,81301,970.247.3161,Division of Vocational Rehabilitation,August 2014,-107.879734,37.272473,LA PLATA COUNTY,MATCH
-105.079629,40.547728,448,Division of Vocational Rehabilitation,"2850 McClelland Dr., Suite 2000",Fort Collins,CO,80525,970.223.9823,Division of Vocational Rehabilitation,August 2014,-105.079629,40.547728,LARIMER COUNTY,MATCH
-104.505726,37.168846,449,Division of Vocational Rehabilitation,140 N. Commercial,Trinidad,CO,81082,719.846.7934,Division of Vocational Rehabilitation,August 2014,-104.505726,37.168846,LAS ANIMAS COUNTY,MATCH
-103.686998,39.261694,450,Division of Vocational Rehabilitation,825 Second St.,Limon,CO,80828,719.775.8819,Division of Vocational Rehabilitation,August 2014,-103.686998,39.261694,LINCOLN COUNTY,MATCH
-103.197379,40.636982,451,Division of Vocational Rehabilitation,"100 College Ave., Walker Hall, Room 1",Sterling,CO,80751,970.522.3737,Division of Vocational Rehabilitation,August 2014,-103.197379,40.636982,LOGAN COUNTY,MATCH
-108.562544,39.065843,452,Division of Vocational Rehabilitation,"222 S. 6th St., Suite 215",Grand Junction,CO,81501,970.248.7103,Division of Vocational Rehabilitation,August 2014,-108.562544,39.065843,MESA COUNTY,MATCH
-107.581318,40.509553,453,Division of Vocational Rehabilitation,50 College Dr.,Craig,CO,81625,970.824.9671,Division of Vocational Rehabilitation,August 2014,-107.581318,40.509553,MOFFAT COUNTY,MATCH
-107.867676,38.471183,454,Division of Vocational Rehabilitation,"1010 S. Cascade Ave., Suite C",Montrose,CO,81401,970.249.4468,Division of Vocational Rehabilitation,August 2014,-107.867676,38.471183,MONTROSE COUNTY,MATCH
-103.801673,40.251537,455,Division of Vocational Rehabilitation,"411 Main St., Suite 200",Fort Morgan,CO,80701,970.542.9376,Division of Vocational Rehabilitation,August 2014,-103.801673,40.251537,MORGAN COUNTY,MATCH
-102.618764,38.079658,456,Division of Vocational Rehabilitation,1006 S. Main St.,Lamar,CO,81052,719.336.7712,Division of Vocational Rehabilitation,August 2014,-102.618764,38.079658,PROWERS COUNTY,MATCH
-104.608456,38.273834,457,Division of Vocational Rehabilitation,720 N. Main Suite 320,Pueblo,CO,81003,719.544.1406,Division of Vocational Rehabilitation,August 2014,-104.608456,38.273834,PUEBLO COUNTY,MATCH
-106.824018,40.467483,458,Division of Vocational Rehabilitation,"345 Anglers Dr., Bldg E, Suite C",Steamboat Springs,CO,80488,970.871.4853,Division of Vocational Rehabilitation,August 2014,-106.824018,40.467483,ROUTT COUNTY,MATCH
-106.0942113,39.5775222,459,Division of Vocational Rehabilitation,602 Galena,Frisco,CO,80443,970.668.0234,Division of Vocational Rehabilitation,August 2014,-106.0942113,39.5775222,SUMMIT COUNTY,CORRECTED
-104.691579,40.425704,460,Division of Vocational Rehabilitation,"822 7th St., Suite 350",Greeley,CO,80631,970.353.5409,Division of Vocational Rehabilitation,August 2014,-104.691579,40.425704,WELD COUNTY,MATCH
-105.015208,39.858848,461,"The Senior Hub, Inc., Medical Equipment Lending Service",2360 W. 90th Ave.,Federal Heights,CO,80260,303.426.4408,Equipment Loan Programs,August 2014,-105.015208,39.858848,ADAMS COUNTY,MATCH
-105.877951,37.460381,462,South Central HCP Regional Office Equipment Loan Program,1570 12th St.,Alamosa,CO,81101,719.587.3099,Equipment Loan Programs,August 2014,-105.877951,37.460381,ALAMOSA COUNTY,MATCH
-104.940424,39.70355,463,"Muscular Dystrophy Association, Inc.","720 S. Colorado Blvd., #380-S",Denver,CO,80246,303.691.3331,Equipment Loan Programs,August 2014,-104.940424,39.70355,ARAPAHOE COUNTY,MATCH
-105.52675,40.194255,464,"Allenspark Loan Closet, Allenspark Fire Hall",n/a,Allenspark,CO,80510,303.747.0138,Equipment Loan Programs,August 2014,-105.52675,40.194255,BOULDER COUNTY,CORRECTED
-105.27544,40.06136,465,American Legion,4760 N. 28th,Boulder,CO,80301,303.442.9551,Equipment Loan Programs,August 2014,-105.27544,40.06136,BOULDER COUNTY,MATCH
-105.258745,40.046831,466,Boulder Elks Lodge #566 Loan Closet,3975 28th,Boulder,CO,80301,303.442.5003,Equipment Loan Programs,August 2014,-105.258745,40.046831,BOULDER COUNTY,MATCH
-105.28305,40.013368,467,Boulder Senior Services West Center Loan Closet,909 Arapahoe Ave.,Boulder,CO,80302,303.441.3148,Equipment Loan Programs,August 2014,-105.28305,40.013368,BOULDER COUNTY,MATCH
-105.086952,39.998063,468,Lafayette Senior Center loan Closet for Medical Equipment,103 S. Iowa Ave.,Lafayette,CO,80026,303.665.9052,Equipment Loan Programs,August 2014,-105.086952,39.998063,BOULDER COUNTY,MATCH
-105.11214,40.153843,469,American Legion Post No. 32 Auxillary Loan Closet,315 S. Bowen,Longmont,CO,80501,303.776.2034,Equipment Loan Programs,August 2014,-105.11214,40.153843,BOULDER COUNTY,MATCH
-105.10366,40.164327,470,Longmont Elks Lodge No. 1055 Loan Closet,306 Coffman,Longmont,CO,80501,303.776.1055,Equipment Loan Programs,August 2014,-105.10366,40.164327,BOULDER COUNTY,MATCH
-105.106876,40.197325,471,Longmont Moose Lodge Loan Closet,2200 Pratt,Longmont,CO,80501,303.776.4911,Equipment Loan Programs,August 2014,-105.106876,40.197325,BOULDER COUNTY,MATCH
-105.102369,40.154344,472,Longmont VFW Loan Closet,206 S. Main,Longmont,CO,80501,303.776.8590,Equipment Loan Programs,August 2014,-105.102369,40.154344,BOULDER COUNTY,MATCH
-105.161204,39.973967,473,Louisville Senior Services Loan Closet,900 Via Appia Way,Louisville,CO,80027,303.335.4919,Equipment Loan Programs,August 2014,-105.161204,39.973967,BOULDER COUNTY,MATCH
-105.268384,40.22365,474,Lyons Golden Gang Loan Closet,"335 Railroad Ave., Suite B",Lyons,CO,80540,303.823.6771,Equipment Loan Programs,August 2014,-105.268384,40.22365,BOULDER COUNTY,MATCH
-105.512213,39.964705,475,"Boulder County Aging Services Division, Nederland Area Loan Closet","750 Hwy 72 North, 2nd Floor, Room 129",Nederland,CO,80466,303.258.3068,Equipment Loan Programs,August 2014,-105.512213,39.964705,BOULDER COUNTY,CORRECTED
-105.159262,40.106865,476,Niwot Loan Closet,7320 N. 83rd St.,Niwot,CO,80503,303.652.2249,Equipment Loan Programs,August 2014,-105.159262,40.106865,BOULDER COUNTY,MATCH
-105.066554,39.919075,477,"Broomfield Senior Center, Loan Closet",280 Lamar St.,Broomfield,CO,80020,303.464.5526,Equipment Loan Programs,August 2014,-105.066554,39.919075,BROOMFIELD COUNTY,MATCH
-104.958544,39.738565,478,Assistance League of Denver Hospital Equipment Lending Program (HELP),1400 Josephine St.,Denver,CO,80206,303.322.1688,Equipment Loan Programs,August 2014,-104.958544,39.738565,DENVER COUNTY,MATCH
-105.022568,39.77677,479,Association for Senior Citizens Emergency Medical Equipment Program,2839 W. 44th Ave.,Denver,CO,80211,303.455.9642,Equipment Loan Programs,August 2014,-105.022568,39.77677,DENVER COUNTY,MATCH
-104.992573,39.712887,480,Atlantis Community,201 S. Cherokee St.,Denver,CO,80223,303.733.9324,Equipment Loan Programs,August 2014,-104.992573,39.712887,DENVER COUNTY,MATCH
-104.961154,39.753363,481,Dominican Sisters Home Health Agency Medical Equipment Loan Program,2501 Gaylord,Denver,CO,80205,303.322.1413,Equipment Loan Programs,August 2014,-104.961154,39.753363,DENVER COUNTY,MATCH
-104.94091,39.692465,482,Parkinson's Association of the Rockies,"1325 S. Colorado Blvd., #204-B",Denver,CO,80222,303.830.1839,Equipment Loan Programs,August 2014,-104.94091,39.692465,DENVER COUNTY,MATCH
-104.88185,39.649711,483,Volunteers in Action Orthopedic Bank,"9185 E. Kenyon Ave., Suite 130",Denver,CO,80237,303.713.9144,Equipment Loan Programs,August 2014,-104.88185,39.649711,DENVER COUNTY,MATCH
-104.927834,39.67144,484,Colorado Spina Bifida Association Equipment Loan Program,PO Box 22994,Denver,CO,80222,303.797.7870,Equipment Loan Programs,August 2014,-104.927834,39.67144,DENVER COUNTY,CORRECTED
-104.858157,39.563768,485,Developmental Pathways,325 Inverness Dr. South,Englewood,CO,80112,303.360.6600,Equipment Loan Programs,August 2014,-104.858157,39.563768,DOUGLAS COUNTY,MATCH
-104.756836,38.866416,486,Amblicab,2377 N. Academy Blvd.,Colorado Springs,CO,80909,719.633.4601,Equipment Loan Programs,August 2014,-104.756836,38.866416,EL PASO COUNTY,MATCH
-104.75761,38.851522,487,Cerbral Palsy Association of Colorado Springs,"1322 N. Academy Blvd., Suite 115",Colorado Springs,CO,80909,719.638.0808,Equipment Loan Programs,August 2014,-104.75761,38.851522,EL PASO COUNTY,MATCH
-104.756836,38.866416,488,Pikes Peak Partnership Durable Medical Equipment Lending Closet Services,2377 N. Academy Blvd.,Colorado Springs,CO,80909,719.633.4601 ext.114,Equipment Loan Programs,August 2014,-104.756836,38.866416,EL PASO COUNTY,MATCH
-104.862911,38.840959,489,Silver Key,2250 Bott Ave.,Colorado Springs,CO,80904,719.884.2360,Equipment Loan Programs,August 2014,-104.862911,38.840959,EL PASO COUNTY,MATCH
-104.743129,38.748482,490,Fountain Valley Senior Center Equipment Loan Program,5745 Southmoor Dr.,Fountain,CO,80817,719.520.6471,Equipment Loan Programs,August 2014,-104.743129,38.748482,EL PASO COUNTY,MATCH
-105.13658,39.716573,491,American Legion Equipment Loan Closet,"155 Van Gordon, #364",Lakewood,CO,80228,303.914.5585,Equipment Loan Programs,August 2014,-105.13658,39.716573,JEFFERSON COUNTY,MATCH
-105.094672,39.738522,492,"Jeffco Action Center, Inc., Equipment Loan Program",8755 W. 14th Ave.,Lakewood,CO,80215,303.237.7704,Equipment Loan Programs,August 2014,-105.094672,39.738522,JEFFERSON COUNTY,MATCH
-105.083527,39.741813,493,Lloyd G. Clements Community Center Loan Closet,1580 Yarrow St.,Lakewood,CO,80215,303.987.4820,Equipment Loan Programs,August 2014,-105.083527,39.741813,JEFFERSON COUNTY,MATCH
-105.513874,40.372442,494,Quota Club of Estes Park Equipment Loan Program at Estes Park Medical Center,555 Prospect Ave.,Estes Park,CO,80517,970.586.2317,Equipment Loan Programs,August 2014,-105.513874,40.372442,LARIMER COUNTY,MATCH
-105.059086,40.573648,495,Disabled Resource Services,1017 Robertson St.,Fort Collins,CO,80524,970.482.2700,Equipment Loan Programs,August 2014,-105.059086,40.573648,LARIMER COUNTY,MATCH
-105.081813,40.502,496,Foothills Gateway Equipment Loan Program,301 Skyway Dr.,Fort Collins,CO,80525,970.226.2345ext.1415,Equipment Loan Programs,August 2014,-105.081813,40.502,LARIMER COUNTY,MATCH
-105.069326,40.407076,497,Disabled Resource Services,"640 E. Eisenhower, Suite E",Loveland,CO,80537,970.667.0816,Equipment Loan Programs,August 2014,-105.069326,40.407076,LARIMER COUNTY,MATCH
-105.07474,40.39461,498,Veterans of Foreign Wars Auxillary,305 Cleveland,Loveland,CO,80537,970.667.4722,Equipment Loan Programs,August 2014,-105.07474,40.39461,LARIMER COUNTY,MATCH
-108.598621,39.111696,499,"Mercy Ministries Medical Equipment Bank, Canyon View Vineyard Church",736 24 1/2 Rd.,Grand Junction,CO,81505,970.242.7970,Equipment Loan Programs,August 2014,-108.598621,39.111696,MESA COUNTY,MATCH
-104.930032,40.096328,500,Tri Town Senior Center,6615 Frederick Way,Frederick,CO,80530,303.833.2739,Equipment Loan Programs,August 2014,-104.930032,40.096328,WELD COUNTY,MATCH
-104.69107,40.417927,501,Connections for Independent Living,1331 8th Ave.,Greeley,CO,80631,970.352.8682,Equipment Loan Programs,August 2014,-104.69107,40.417927,WELD COUNTY,MATCH
-104.708469,40.413968,502,North Colorado Medical Center Equipment Loan Program,1801 16th St.,Greeley,CO,80631,970.350.6155,Equipment Loan Programs,August 2014,-104.708469,40.413968,WELD COUNTY,MATCH
-105.230244,40.015788,503,Center for People with Disabilities,1675 Range St.,Boulder,CO,80301,303.442.8662,Independent Living Centers,August 2014,-105.230244,40.015788,BOULDER COUNTY,MATCH
-104.992573,39.712887,504,Atlantis Community Inc.,201 S. Cherokee,Denver,CO,80223,303.733.9324,Independent Living Centers,August 2014,-104.992573,39.712887,DENVER COUNTY,MATCH
-104.987662,39.741496,505,Mile High Independent Living Center,"110 16th St., #504",Denver,CO,80202,303.800.4700,Independent Living Centers,August 2014,-104.987662,39.741496,DENVER COUNTY,MATCH
-104.824088,38.823256,506,The Independence Center,729 South Tejon,Colorado Springs,CO,80903,719.471.8181,Independent Living Centers,August 2014,-104.824088,38.823256,EL PASO COUNTY,CORRECTED
-107.869071,37.303683,507,Southwest Center for Independence,3473 Main Ave. #23,Durango,CO,81301,970.259.1672,Independent Living Centers,August 2014,-107.869071,37.303683,LA PLATA COUNTY,MATCH
-105.059086,40.573648,508,Disabled Resource Services,"1017 Robertson, #B",Fort Collins,CO,80524,970.482.2700,Independent Living Centers,August 2014,-105.059086,40.573648,LARIMER COUNTY,MATCH
-108.559999,39.073539,509,Center for Independence,740 Gunnison,Grand Junction,CO,81501,970.241.0315,Independent Living Centers,August 2014,-108.559999,39.073539,MESA COUNTY,MATCH
-104.627491,38.243987,510,Center for Disabilities,1304 Berkley Ave.,Pueblo,CO,81004,719.546.1271,Independent Living Centers,August 2014,-104.627491,38.243987,PUEBLO COUNTY,MATCH
-106.840313,40.48968,511,Northwest Colorado Center for Independence,"1306 Lincoln Ave., Suite A",Steamboat Springs,CO,80487,970.871.4838,Independent Living Centers,August 2014,-106.840313,40.48968,ROUTT COUNTY,MATCH
-104.69107,40.417927,512,Connections for Independent Living,1331 8th Ave.,Greeley,CO,80631,970.352.8682,Independent Living Centers,August 2014,-104.69107,40.417927,WELD COUNTY,MATCH
-104.815778,39.985375,513,Brighton Senior Center,575 Bush St.,Brighton,CO,80601,303.659.0978,Meal Delivery Programs,August 2014,-104.815778,39.985375,ADAMS COUNTY,MATCH
-105.015208,39.858848,514,Meals on Wheels Adams County,2360 W. 90th Ave.,Denver,CO,80260,202.426.4408,Meal Delivery Programs,August 2014,-105.015208,39.858848,ADAMS COUNTY,MATCH
-104.971812,39.868295,515,Thornton Senior Center,9471 Dorothy Blvd.,Denver,CO,80229,303.255.7850,Meal Delivery Programs,August 2014,-104.971812,39.868295,ADAMS COUNTY,MATCH
-105.015208,39.858848,516,The Senior Hub Meals on Wheels,2360 W. 90th Ave.,Federal Heights,CO,80260,303.426.4408,Meal Delivery Programs,August 2014,-105.015208,39.858848,ADAMS COUNTY,MATCH
-105.863089,37.470262,517,South Central Colorado Seniors Inc.,1116 3rd St.,Alamosa,CO,81101,719.589.4511,Meal Delivery Programs,August 2014,-105.863089,37.470262,ALAMOSA COUNTY,MATCH
-104.936232,39.585058,518,TLC Meals on Wheels,7300 S. Clermont Dr.,Centennial,CO,80122,303.798.7642,Meal Delivery Programs,August 2014,-104.936232,39.585058,ARAPAHOE COUNTY,MATCH
-107.009907,37.261768,519,Archuleta County Senior Services/Silver Foxes Den,451 Hot Springs Blvd.,Pagosa Springs,CO,81147,970.264.2167,Meal Delivery Programs,August 2014,-107.009907,37.261768,ARCHULETA COUNTY,MATCH
-105.108212,39.988212,520,Coal Creek Meals on Wheels,1255 Centaur Village Dr.,Boulder,CO,80026,303.665.0566,Meal Delivery Programs,August 2014,-105.108212,39.988212,BOULDER COUNTY,MATCH
-105.246055,40.039985,521,"Jewish Family Services, L'Dor V'Dor Shabbot Meals",3800 Kalmia Ave.,Boulder,CO,80301,303.415.1025,Meal Delivery Programs,August 2014,-105.246055,40.039985,BOULDER COUNTY,MATCH
-105.28305,40.013368,522,Meals on Wheels Boulder,"909 Arapahoe Ave., #121",Boulder,CO,80302,303.441.3908,Meal Delivery Programs,August 2014,-105.28305,40.013368,BOULDER COUNTY,MATCH
-105.108212,39.988212,523,East Boulder County Meals on Wheels,1255 Centaur Village Dr.,Lafayette,CO,80026,303.665.0566,Meal Delivery Programs,August 2014,-105.108212,39.988212,BOULDER COUNTY,MATCH
-105.106652,40.170808,524,Longmont Meals on Wheels,910 Longs Peak Ave.,Longmont,CO,80501,303.772.0540,Meal Delivery Programs,August 2014,-105.106652,40.170808,BOULDER COUNTY,MATCH
-105.065425,39.920495,525,City and County of Broomfield Senior Services,280 Spader Way,Broomfield,CO,80020,303.464.5527,Meal Delivery Programs,August 2014,-105.065425,39.920495,BROOMFIELD COUNTY,CORRECTED
-108.069667,38.743665,526,Senior Citizen Center Meals on Wheels,247 Meeker St.,Delta,CO,81416,970.874.7661,Meal Delivery Programs,August 2014,-108.069667,38.743665,DELTA COUNTY,MATCH
-105.022568,39.77677,527,"Senior Assistance Center, Meals on Wheels Delivery",2839 W. 44th Ave.,Denver,CO,80211,303.455.9642,Meal Delivery Programs,August 2014,-105.022568,39.77677,DENVER COUNTY,MATCH
-104.984503,39.759013,528,Volunteers of America's Meals on Wheels Program,2660 Larimer St.,Denver,CO,80205,303.294.0111,Meal Delivery Programs,August 2014,-104.984503,39.759013,DENVER COUNTY,MATCH
-104.984503,39.759013,529,Volunteers of America's Meals on Wheels Program,2660 Larimer St.,Denver,CO,80205,970.472.9630,Meal Delivery Programs,August 2014,-104.984503,39.759013,DENVER COUNTY,MATCH
-104.837065,38.833463,530,Pikes Peak Area Agency on Aging,15 S. 7th St.,Colorado Springs,CO,80905,719.471.7080,Meal Delivery Programs,August 2014,-104.837065,38.833463,EL PASO COUNTY,MATCH
-104.862911,38.840959,531,Silver Key Senior Services Meals on Wheels,2250 Bott Ave.,Colorado Springs,CO,80904,719.884.2300,Meal Delivery Programs,August 2014,-104.862911,38.840959,EL PASO COUNTY,MATCH
-104.743129,38.748482,532,Founatin Valley Senior Center,5745 Southmoor Dr.,Fountain,CO,80817,719.520.6470,Meal Delivery Programs,August 2014,-104.743129,38.748482,EL PASO COUNTY,MATCH
-105.23908,38.443304,533,Meals on Wheels,702 Greenwood,Canon City,CO,81212,719.275.8548,Meal Delivery Programs,August 2014,-105.23908,38.443304,FREMONT COUNTY,MATCH
-105.11827,38.38816,534,Meals on Wheels,100 Railroad,Florence,CO,81226,719.784.6493,Meal Delivery Programs,August 2014,-105.11827,38.38816,FREMONT COUNTY,MATCH
-107.77183,39.52245,535,Meals on Wheels,501 Airport Rd.,Rifle,CO,81650,970.625.6423,Meal Delivery Programs,August 2014,-107.77183,39.52245,GARFIELD COUNTY,MATCH
-105.323778,39.623162,536,Senior's Resource Center Mountain Service,5120 Hwy 73,Evergreen,CO,80439,303.674.2843,Meal Delivery Programs,August 2014,-105.323778,39.623162,JEFFERSON COUNTY,MATCH
-105.081376,39.704709,537,Jefferson County Council on Aging,PO Box 280112,Lakewood,CO,80228,303.271.3487,Meal Delivery Programs,August 2014,-105.081376,39.704709,JEFFERSON COUNTY,CORRECTED
-107.63311,37.115004,538,Southern Ute Indian tribe-Southern Ute Community Action Programs,PO Box 800,Ignacio,CO,81137,970.563.4561,Meal Delivery Programs,August 2014,-107.63311,37.115004,LA PLATA COUNTY,CORRECTED
-106.297638,39.247316,539,Leadville Senior Center,419 W. 6th Street,Leadville,CO,80401,719.486.1774,Meal Delivery Programs,August 2014,-106.297638,39.247316,LAKE COUNTY,MATCH
-105.504655,40.374433,540,Meals on Wheels,220 4th St.,Estes Park,CO,80517,970.586.2996,Meal Delivery Programs,August 2014,-105.504655,40.374433,LARIMER COUNTY,MATCH
-105.09605,40.555634,541,Ft. Collins Senior Center,1200 Raintree Dr.,Fort Collins,CO,80526,970.221.6644,Meal Delivery Programs,August 2014,-105.09605,40.555634,LARIMER COUNTY,MATCH
-105.056009,40.57408,542,Meals on Wheels,"1217 E. Elizabeth, Suite 11",Fort Collins,CO,80522,970.484.6325,Meal Delivery Programs,August 2014,-105.056009,40.57408,LARIMER COUNTY,MATCH
-105.091633,40.561597,543,Senior Center,812 Shire Ct.,Fort Collins,CO,80526,970.407.9916,Meal Delivery Programs,August 2014,-105.091633,40.561597,LARIMER COUNTY,MATCH
-105.029967,40.56067,544,Larimer County Office on Aging,"2601 Midpoint Dr., Suite 112",Fort Collins,CO,80525,970.498.7750,Meal Delivery Programs,August 2014,-105.029967,40.56067,LARIMER COUNTY,MATCH
